curie	label	envo_native	obsolete	legacy_pv	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	nmdc_scoped_count	gold_scoped_count	ncbi_scoped_count
ENVO:00002232	andosol	True	False	False	True	False	False	False	False	True			
ENVO:00000494	insequent stream	True	False	False	True	False	False	False	False	False			
ENVO:01001472	marine observatory system	True	False	False	False	False	False	False	False	False			1.0
ENVO:00000939		False	False	False	False	False	False	False	False	False			
ENVO:01001321	brackish water body	True	False	False	True	False	False	False	False	False			
ENVO:01000466	boundary wall	True	False	False	True	False	False	False	False	False			
ENVO:01000400	tropical thorn forest	True	False	False	True	True	False	False	False	False			
ENVO:00000040	waterfall	True	False	False	True	False	False	False	False	False			5.0
ENVO:00000038	lagoon	True	False	False	False	False	False	False	False	False			93.0
ENVO:01001484	fire whirl	True	False	False	True	False	False	False	False	False			
ENVO:00002228	pond water	True	False	False	True	False	False	False	False	True			215.0
ENVO:01001221	office building	True	False	False	True	False	False	False	False	False			2.0
ENVO:02000093	uranium mine	True	False	False	True	False	False	False	False	False			
ENVO:01000359	limestone cave	True	False	False	True	False	False	False	False	False			
ENVO:01000044	obsolete marine pelagic feature	True	True	False	False	False	False	False	False	False			39.0
ENVO:01000398	temperate freshwater swamp forest	True	False	False	True	True	False	False	False	False			
ENVO:01000391	tropical semi-evergreen moist broadleaf forest	True	False	False	True	True	False	False	False	False			
ENVO:01000890	area of moss-dominated vegetation	True	False	False	True	False	False	False	False	False			
ENVO:00000385	stream mouth	True	False	False	True	False	False	False	False	False			3.0
ENVO:00005769	mountain forest soil	True	False	False	True	False	False	False	False	True			
ENVO:03000050	atmosphere-exposed melt pond	True	False	False	True	False	False	False	False	False			
ENVO:01000774	oligotrophic lake	True	False	False	True	False	False	False	False	False			151.0
ENVO:00000986		False	False	False	False	False	False	False	False	False			
ENVO:01001582	forest floor	True	False	False	True	False	False	False	False	False			
ENVO:00000205	permanent spring	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002237	chernozem	True	False	False	True	False	False	False	False	True			
ENVO:00001048		False	False	False	False	False	False	False	False	False			
ENVO:00001130		False	False	False	False	False	False	False	False	False			
ENVO:00000995		False	False	False	False	False	False	False	False	False			
ENVO:00002199	sandy beach	True	False	False	True	False	False	False	False	False			1.0
ENVO:00001066		False	False	False	False	False	False	False	False	False			
CHEBI:27594	carbon atom	False	False	False	False	False	False	False	False	False			12.0
ENVO:01000361	primary cave	True	False	False	True	False	False	False	False	False			
ENVO:00000305	peninsula	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000140	drainage ditch	True	False	False	True	False	False	False	False	False			118.0
ENVO:03501176	psychiatric intensive care unit facility	True	False	False	True	False	False	False	False	False			
ENVO:00000565	sports facility	True	False	False	True	False	False	False	False	False			
ENVO:00000458	valley glacier	True	False	False	False	False	False	False	False	False			1.0
ENVO:01000499	pole-reinforced mud exterior wall	True	False	False	True	False	False	False	False	False			
ENVO:00000742		False	False	False	False	False	False	False	False	False			
ENVO:06105278	silty clay loam	True	False	False	True	False	False	False	False	True			
ENVO:01000221	temperate woodland biome	True	False	False	True	True	True	True	False	False			
ENVO:00000987		False	False	False	False	False	False	False	False	False			
ENVO:06105276	sandy clay loam	True	False	False	True	False	False	False	False	True			
PATO:0001019	mass density	False	False	False	False	False	False	False	False	False			63.0
ENVO:01000518	diapir	True	False	False	True	False	False	False	False	False			
ENVO:00000569	obsolete marine habitat	True	True	False	False	False	False	False	False	False			533.0
ENVO:00005781	heat stressed soil	True	False	False	True	False	False	False	False	True			
ENVO:01000509	sheet-iron exterior wall	True	False	False	True	False	False	False	False	False			
ENVO:00000819		False	False	False	False	False	False	False	False	False			
ENVO:00000968		False	False	False	False	False	False	False	False	False			
ENVO:00000135	buffer zone	True	False	False	False	False	False	False	False	False			1.0
ENVO:00000208	marine pelagic zone	True	False	False	True	False	False	False	False	False		525.0	328.0
ENVO:02000132	constructed monument	True	False	False	True	False	False	False	False	False			
ENVO:01000106	permanent marine thermocline	True	False	False	True	False	False	False	False	False			
ENVO:00003085	skatole enriched soil	True	False	False	True	False	False	False	False	True			
ENVO:00002222	food shop	True	False	False	True	False	False	False	False	False			
ENVO:03501148	geriatric care unit facility	True	False	False	True	False	False	False	False	False			
ENVO:00000030	dead cave	True	False	False	True	False	False	False	False	False			
ENVO:00000328	vadose zone	True	False	False	False	False	False	False	False	False			1.0
ENVO:00001147		False	False	False	False	False	False	False	False	False			
ENVO:00000022	river	True	False	False	True	False	False	False	False	False	452.0	4007.0	4464.0
ENVO:01001543	water ice surface layer	True	False	False	True	False	False	False	False	False			
ENVO:00000397	lake channel	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000046	hedge	True	False	False	True	False	False	False	False	False			1.0
ENVO:00003093	poly-beta-hydroxybutyrate enriched soil	True	False	False	True	False	False	False	False	True			
ENVO:2017081512		False	False	False	False	False	False	False	False	False			
ENVO:00000337	obsolete orange juice	True	True	False	False	False	False	False	False	False			1.0
ENVO:00000120	oil palm plantation	True	False	False	True	True	False	False	False	False			1.0
ENVO:03500001	playground	True	False	False	True	False	False	False	False	False			
ENVO:00000017	saline hydrographic feature	True	False	False	True	False	False	False	False	False			
ENVO:00000701		False	False	False	False	False	False	False	False	False			
ENVO:01000617	lentic water body	True	False	False	True	False	False	False	False	False		90.0	
ENVO:01001314	estuarine coastal lower water column	True	False	False	True	False	False	False	False	False			
ENVO:01000130	marine hydrothermal plume	True	False	False	True	False	False	False	False	False			
ENVO:00000270	beaver pond	True	False	False	True	False	False	False	False	False			1.0
ENVO:03501184	chiropractic clinic	True	False	False	True	False	False	False	False	False			
ENVO:01000669	active geological fault	True	False	False	True	False	False	False	False	False			
ENVO:00000526	cliff cleft	True	False	False	True	False	False	False	False	False			
ENVO:01000748	continental crust	True	False	False	True	False	False	False	False	False			
ENVO:00000965		False	False	False	False	False	False	False	False	False			
ENVO:00000858		False	False	False	False	False	False	False	False	False			
ENVO:04000007	lake water	True	False	False	True	False	False	False	False	True			458.0
ENVO:00000809		False	False	False	False	False	False	False	False	False			
ENVO:00001042		False	False	False	False	False	False	False	False	False			
ENVO:01000178	savanna biome	True	False	False	True	True	True	True	False	False			
ENVO:00005787	eucalyptus forest soil	True	False	False	True	False	False	False	False	True			
ENVO:01000064	marine downwelling	True	False	False	True	False	False	False	False	False			
ENVO:00005765	frozen compost soil	True	False	False	True	False	False	False	False	True			
ENVO:00000360	area of national forest	True	False	False	False	False	False	False	False	False			1.0
ENVO:00001031		False	False	False	False	False	False	False	False	False			
ENVO:01000102	cold surface current	True	False	False	True	False	False	False	False	False			
ENVO:03501265	public toilet	True	False	False	True	False	False	False	False	False			
ENVO:06105110	manufactured plastisphere	True	False	False	True	False	False	False	False	False			
ENVO:03501190	pain clinic	True	False	False	True	False	False	False	False	False			
ENVO:03501138	anaesthetics unit facility	True	False	False	True	False	False	False	False	False			
ENVO:03600063	tube well	True	False	False	True	False	False	False	False	False			
ENVO:00001046		False	False	False	False	False	False	False	False	False			
ENVO:00000958		False	False	False	False	False	False	False	False	False			
ENVO:03501205	private prison	True	False	False	True	False	False	False	False	False			
ENVO:00000260	prairie	True	False	False	True	False	False	False	False	False			1.0
ENVO:01001426	cirrocumulus castellanus cloud	True	False	False	True	False	False	False	False	False			
ENVO:00001105		False	False	False	False	False	False	False	False	False			
ENVO:00001111		False	False	False	False	False	False	False	False	False			
ENVO:00000633		False	False	False	False	False	False	False	False	False			
ENVO:01000942	continental subsurface zone	True	False	False	True	False	False	False	False	False			
ENVO:01000471	ceiling	True	False	False	True	False	False	False	False	False			
ENVO:00002150	coastal sea water	True	False	False	False	False	False	False	False	True			2441.0
ENVO:00000386	river mouth	True	False	False	True	False	False	False	False	False			308.0
ENVO:01001457	cloud forest	True	False	False	True	True	False	False	False	False			
ENVO:00000427	meander	True	False	False	True	False	False	False	False	False			1.0
ENVO:01001370	tundra ecosystem	True	False	False	True	True	False	False	False	False			
ENVO:03501183	medical clinic	True	False	False	True	False	False	False	False	False			
ENVO:01001160	cirrus cloud	True	False	False	True	False	False	False	False	False			
ENVO:03600083	mofetta	True	False	False	True	False	False	False	False	False			
ENVO:01001524	frozen land	True	False	False	True	False	False	False	False	False			
ENVO:00001122		False	False	False	False	False	False	False	False	False			
ENVO:00000814		False	False	False	False	False	False	False	False	False			
CHEBI:22695	base	False	False	False	False	False	False	False	False	False			4.0
ENVO:00002214	power plant	True	False	False	True	False	False	False	False	False			
ENVO:01000027	marine abyssal zone biome	True	False	False	True	True	True	False	True	False			
ENVO:01000146	marine coral reef crest	True	False	False	True	False	False	False	False	False			
ENVO:00000536	moatan	True	False	False	True	False	False	False	False	False			
ENVO:00000259	lacustrine plain	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002181	neutral hot spring	True	False	False	True	False	False	False	False	False			4.0
ENVO:00000767		False	False	False	False	False	False	False	False	False			
ENVO:00000026	well	True	False	False	True	False	False	False	False	False			102.0
ENVO:00000209	marine photic zone	True	False	False	True	False	False	False	False	False		247.0	879.0
ENVO:01001322	estuarine open water lower water column	True	False	False	True	False	False	False	False	False			42.0
ENVO:01001789	freshwater ecosystem	True	False	False	True	True	False	False	False	False			238.0
CHEBI:24866	salt	False	False	False	False	False	False	False	False	False			28.0
ENVO:00001134		False	False	False	False	False	False	False	False	False			
ENVO:01001466	UNEP-WCMC class 6 mountain	True	False	False	True	False	False	False	False	False			
ENVO:00000393	sound	True	False	False	True	False	False	False	False	False			19.0
ENVO:00000248	glacial valley	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000239	oak woodland	True	False	False	True	True	False	False	False	False			
ENVO:00000327	speleothem	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000022	marine salt marsh biome	True	False	False	True	True	True	False	True	False			
ENVO:03501342	dormitory	True	False	False	True	False	False	False	False	False			
ENVO:00001999	marine water body	True	False	False	True	False	False	False	False	False			340.0
ENVO:01000754	fumarole-derived ice tower	True	False	False	True	False	False	False	False	False			
ENVO:03600073	contaminated land	True	False	False	True	False	False	False	False	False			
ENVO:01000145	marine coral reef back reef	True	False	False	True	False	False	False	False	False			14.0
ENVO:03000144	planetary cryosphere	True	False	False	True	False	False	False	False	False			
ENVO:01001360	Paramo	True	False	False	True	True	False	False	False	False			
ENVO:01000812	desert pavement	True	False	False	True	False	False	False	False	False			
ENVO:00000264	seamount	True	False	False	True	False	False	False	False	False			1.0
ENVO:03501118	public transport hub	True	False	False	True	False	False	False	False	False			
ENVO:01000100	along-front current	True	False	False	True	False	False	False	False	False			
ENVO:01000085	plume front	True	False	False	False	False	False	False	False	False			6.0
ENVO:03400001	area of alpine tundra	True	False	False	True	False	False	False	False	False			
ENVO:00002128	mesophilic sulfur spring	True	False	False	True	False	False	False	False	False			
ENVO:00000011	garden	True	False	False	True	False	False	False	False	False			21.0
ENVO:2018051511		False	False	False	False	False	False	False	False	False			
ENVO:00002260	dune soil	True	False	False	True	False	False	False	False	True			
ENVO:01001423	cirrostratus fibratus cloud	True	False	False	True	False	False	False	False	False			
ENVO:01000745	area of perennial snow	True	False	False	True	False	False	False	False	False			
ENVO:01000875	precipitation process	True	False	False	False	False	False	False	False	False			16.0
ENVO:00000059	underground river	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000255	mineral deposit	True	False	False	True	False	False	False	False	False			
ENVO:00000929		False	False	False	False	False	False	False	False	False			
ENVO:03600020	tailings dam	True	False	False	True	False	False	False	False	False			
ENVO:01001796	temperate mixed forest	True	False	False	True	True	False	False	False	False			
ENVO:00000502	container of an intermittent saline lake	True	False	False	True	False	False	False	False	False			
ENVO:01000403	tropical mangrove	True	False	False	True	True	False	False	False	False			
ENVO:00000225	highly stratified estuary	True	False	False	True	False	False	False	False	False			1.0
ENVO:03520005	cloud top	True	False	False	True	False	False	False	False	False			
ENVO:00000289	horst	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002146	xylene contaminated soil	True	False	False	True	False	False	False	False	True			
ENVO:00000603		False	False	False	False	False	False	False	False	False			
ENVO:01001551	ice lead	True	False	False	True	False	False	False	False	False			
ENVO:01000390	temperate mixed needleleaf forest	True	False	False	True	True	False	False	False	False			
ENVO:00000999		False	False	False	False	False	False	False	False	False			
ENVO:03501248	overpass	True	False	False	True	False	False	False	False	False			
ENVO:01000650	stream channel	True	False	False	True	False	False	False	False	False			
ENVO:00000391	land bridge	True	False	False	True	False	False	False	False	False			1.0
ENVO:00005797	lake bottom mud	True	False	False	True	False	False	False	False	True			
ENVO:00000831		False	False	False	False	False	False	False	False	False			
ENVO:00000060	underground stream	True	False	False	True	False	False	False	False	False			1.0
ENVO:01001326	estuarine tidal riverine open water surface layer	True	False	False	True	False	False	False	False	False			
ENVO:06105275	silty loam	True	False	False	True	False	False	False	False	True			
ENVO:00000909		False	False	False	False	False	False	False	False	False			
ENVO:00000923		False	False	False	False	False	False	False	False	False			
ENVO:00000460	penplain	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000572	obsolete subterrestrial habitat	True	True	False	False	False	False	False	False	False			
ENVO:00000275	ocean trench	True	False	False	True	False	False	False	False	False		85.0	67.0
ENVO:01001107	rockslide lake	True	False	False	True	False	False	False	False	False			
ENVO:01001328	estuarine tidal riverine open water pycnocline	True	False	False	True	False	False	False	False	False			
ENVO:00000983		False	False	False	False	False	False	False	False	False			
ENVO:00001002		False	False	False	False	False	False	False	False	False			
ENVO:01000494	thatched exterior wall	True	False	False	True	False	False	False	False	False			
ENVO:00000967		False	False	False	False	False	False	False	False	False			
ENVO:01001653	well-mixed estuary	True	False	False	True	False	False	False	False	False			
ENVO:00000105	lake surface	True	False	False	True	False	False	False	False	False			26.0
ENVO:01001386	mussel reef	True	False	False	True	False	False	False	False	False			
ENVO:02000138	mangrove biome soil	True	False	False	True	False	False	False	False	True			
ENVO:01001269	area of developed space	True	False	False	True	False	False	False	False	False			
ENVO:01001787	aquatic ecosystem	True	False	False	True	True	False	False	False	False			
ENVO:01001477	liquid astronomical body part	True	False	False	True	False	False	False	False	False			2.0
ENVO:00000718		False	False	False	False	False	False	False	False	False			
ENVO:01000423	living room	True	False	False	True	False	False	False	False	False			
ENVO:00000524	abandoned watercourse	True	False	False	True	False	False	False	False	False			
ENVO:01000229	mediterranean savanna biome	True	False	False	True	True	True	True	False	False			
ENVO:01000399	tropical needleleaf forest	True	False	False	True	True	False	False	False	False			
ENVO:00004638	sawmill	True	False	False	True	False	False	False	False	False			
ENVO:00000721		False	False	False	False	False	False	False	False	False			
ENVO:03501149	geriatric intensive care unit facility	True	False	False	True	False	False	False	False	False			
ENVO:00000941		False	False	False	False	False	False	False	False	False			
ENVO:01000007	organic object formed through microbial activity	True	False	False	False	False	False	False	False	False			107.0
ENVO:00000345	grain of beach sand	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000912		False	False	False	False	False	False	False	False	False			
ENVO:01000083	pelagic isopycnal surface	True	False	False	True	False	False	False	False	False			
ENVO:01001797	tropical mixed forest	True	False	False	True	True	False	False	False	False			
ENVO:00005777	steppe soil	True	False	False	True	False	False	False	False	True			
CHEBI:17051	fluoride	False	False	False	False	False	False	False	False	False			3.0
ENVO:01000664	tuff cone	True	False	False	True	False	False	False	False	False			
ENVO:01000334	talus slope	True	False	False	True	False	False	False	False	False			
ENVO:00001003		False	False	False	False	False	False	False	False	False			
ENVO:00000091	beach	True	False	False	True	False	False	False	False	False		750.0	31.0
ENVO:00000202	oxbow lake	True	False	False	True	False	False	False	False	False			35.0
ENVO:01001308	hydroform	True	False	False	True	False	False	False	False	False			
ENVO:01000431	mixed forest	True	False	False	True	True	False	False	False	False			
ENVO:00000150	coral reef	True	False	False	True	False	False	False	False	False		229.0	419.0
ENVO:00002215	geothermal power plant	True	False	False	True	False	False	False	False	False			
ENVO:00001131		False	False	False	False	False	False	False	False	False			
ENVO:00000865		False	False	False	False	False	False	False	False	False			
ENVO:00000031	wadi	True	False	False	True	False	False	False	False	False			
ENVO:00000144	obsolete aquatic habitat	True	True	False	False	False	False	False	False	False			1.0
ENVO:01000783	public utility line	True	False	False	True	False	False	False	False	False			
ENVO:00000069	distributary	True	False	False	True	False	False	False	False	False			1.0
ENVO:2000003	agricultural wastewater treatment plant	True	False	False	True	False	False	False	False	False			
ENVO:00000175	karst	True	False	False	True	False	False	False	False	False			1.0
ENVO:03501164	occupational therapy unit facility	True	False	False	True	False	False	False	False	False			
ENVO:01001790	terrestrial ecosystem	True	False	False	True	True	False	False	False	False			
ENVO:000000316		False	False	False	False	False	False	False	False	False			4.0
ENVO:00000158	causeway	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000155	cirque	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000299	Taylor column	True	False	False	True	False	False	False	False	False			
ENVO:00000317	tidal pool	True	False	False	True	False	False	False	False	False			20.0
ENVO:00000449	drinking water reservoir	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000812		False	False	False	False	False	False	False	False	False			
ENVO:00002207	self-heating coal mine waste material	True	False	False	True	False	False	False	False	True			
ENVO:00000519	agricultural terrace	True	False	False	True	True	False	False	False	False			
ENVO:00001084		False	False	False	False	False	False	False	False	False			
ENVO:00002034	biofilm	True	False	False	False	False	False	False	False	False			435.0
UBERON:0002416	integumental system	False	False	False	False	False	False	False	False	False			352.0
ENVO:00000479	mouth	True	False	False	True	False	False	False	False	False			10.0
ENVO:01000887	area of sedge- and forb-dominated herbaceous vegetation	True	False	False	True	False	False	False	False	False			
ENVO:01000521	batholith	True	False	False	True	False	False	False	False	False			
ENVO:00000775		False	False	False	False	False	False	False	False	False			
ENVO:01000667	geological fracture	True	False	False	True	False	False	False	False	False			8.0
ENVO:03600047	raceway pond	True	False	False	True	False	False	False	False	False			80.0
ENVO:00000093	lacustrine beach	True	False	False	True	False	False	False	False	False			1.0
ENVO:01001623	glacial summer surface	True	False	False	False	False	False	False	False	False			45.0
ENVO:00000890	small river biome	True	False	False	True	True	True	False	True	False			1145.0
ENVO:00000686		False	False	False	False	False	False	False	False	False			
ENVO:00003074	manufactured product	True	False	False	False	False	False	False	False	False	1.0		
ENVO:01000439	andesitic volcano	True	False	False	True	False	False	False	False	False			
ENVO:00000173	rocky desert	True	False	False	True	False	False	False	False	False			1.0
ENVO:00009726	strand crack	True	False	False	True	False	False	False	False	False			
ENVO:09200014	temperature of water	True	False	False	False	False	False	False	False	False			6.0
ENVO:00001009		False	False	False	False	False	False	False	False	False			
ENVO:01000388	tropical semi-deciduous broadleaf forest	True	False	False	True	True	False	False	False	False			
ENVO:01000736	phacolith	True	False	False	True	False	False	False	False	False			
ENVO:00000822		False	False	False	False	False	False	False	False	False			
ENVO:03501130	school building	True	False	False	True	False	False	False	False	False			
ENVO:00000281	fault escarpment	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000161	banana plantation	True	False	False	True	True	False	False	False	False			1.0
ENVO:04000009	active permafrost layer	True	False	False	True	False	False	False	False	False			
ENVO:01000886	area of developed space with high usage intensity	True	False	False	True	False	False	False	False	False			64.0
ENVO:00002167	platinum mine	True	False	False	True	False	False	False	False	False			
ENVO:00005742	arable soil	True	False	False	True	False	False	False	False	True			
ENVO:01000864	mouth of liquid discharge conduit	True	False	False	True	False	False	False	False	False			
ENVO:00010625	zoological garden	True	False	False	True	False	False	False	False	False			
ENVO:00000366	area designated as a national nature reserve	True	False	False	False	False	False	False	False	False			1.0
ENVO:03501279	tenement	True	False	False	True	False	False	False	False	False			
ENVO:03400002	area of polar tundra	True	False	False	True	False	False	False	False	False			
ENVO:01000036	oceanic mesopelagic zone biome	True	False	False	True	True	True	False	True	False			146.0
ENVO:00000770		False	False	False	False	False	False	False	False	False			
ENVO:00000754		False	False	False	False	False	False	False	False	False			
ENVO:01001324	estuarine tidal riverine coastal pycnocline	True	False	False	True	False	False	False	False	False			
ENVO:04000008	soil organic matter	True	False	False	True	False	False	False	False	True			
ENVO:00002006	liquid water	True	False	False	False	False	False	False	False	True			33.0
ENVO:01001896	radioactive spring	True	False	False	True	False	False	False	False	False			
ENVO:00005741	alpine soil	True	False	False	True	False	False	False	False	True			
ENVO:00000396	marine channel	True	False	False	True	False	False	False	False	False			30.0
ENVO:03501238	hillock	True	False	False	True	False	False	False	False	False			
ENVO:00000616		False	False	False	False	False	False	False	False	False			
ENVO:00003044	brine	True	False	False	False	False	False	False	False	True			6.0
ENVO:01001405	laboratory environment	True	False	False	False	True	False	False	False	False			28.0
ENVO:00001080		False	False	False	False	False	False	False	False	False			
ENVO:01001207	ranch	True	False	False	True	True	False	False	False	False			
ENVO:00001139		False	False	False	False	False	False	False	False	False			
ENVO:01000755	aeroform	True	False	False	True	False	False	False	False	False			
ENVO:00000938		False	False	False	False	False	False	False	False	False			
ENVO:01000214	tropical shrubland biome	True	False	False	True	True	True	True	False	False			
ENVO:00000954		False	False	False	False	False	False	False	False	False			
ENVO:00000349	terrarium	True	False	False	False	False	False	False	False	False			1.0
ENVO:01003002	particle	True	False	False	False	False	False	False	False	False			1.0
ENVO:01000871	puddle of water	True	False	False	True	False	False	False	False	False		4.0	
ENVO:2017111507		False	False	False	False	False	False	False	False	False			
ENVO:00002262	clay soil	True	False	False	True	False	False	False	False	True			
ENVO:01001111	fossil worm burrow	True	False	False	True	False	False	False	False	False			
ENVO:00000907		False	False	False	False	False	False	False	False	False			
ENVO:01001454	polar mountain	True	False	False	True	False	False	False	False	False			
ENVO:03501150	gynaecology unit facility	True	False	False	True	False	False	False	False	False			
ENVO:03600087	greenhouse	True	False	False	True	False	False	False	False	False			
ENVO:00000084	mountain pass	True	False	False	True	False	False	False	False	False			1.0
ENVO:03000118	atmosphere and water column exposed melt pond	True	False	False	True	False	False	False	False	False			
ENVO:00001021		False	False	False	False	False	False	False	False	False			
ENVO:00000657		False	False	False	False	False	False	False	False	False			
ENVO:01000209	subtropical coniferous forest biome	True	False	False	True	True	True	True	False	False			
ENVO:01001335	anchor ice	True	False	False	True	False	False	False	False	False			
ENVO:01000447	roadside	True	False	False	True	False	False	False	False	False			
ENVO:01000364	glacier cave	True	False	False	True	False	False	False	False	False			
ENVO:01000432	swamp forest	True	False	False	True	True	False	False	False	False			
ENVO:03600072	ophiolites	True	False	False	True	False	False	False	False	False			
ENVO:01001835	alpine biome	True	False	False	True	True	True	False	False	False			
ENVO:2000005	freshwater algal bloom	True	False	False	True	False	False	False	False	False			2.0
ENVO:00003861	industrial building	True	False	False	True	False	False	False	False	False			
ENVO:00000518	ditch mouth	True	False	False	True	False	False	False	False	False			
ENVO:03501185	dental clinic	True	False	False	True	False	False	False	False	False			
ENVO:03501348	veterinary facility	True	False	False	True	False	False	False	False	False			
ENVO:00001108		False	False	False	False	False	False	False	False	False			
ENVO:01000306	freshwater environment	True	False	False	False	True	False	False	False	False			18.0
ENVO:00001055		False	False	False	False	False	False	False	False	False			
ENVO:00002019	brackish water	True	False	False	False	False	False	False	False	True			36.0
ENVO:00000230	coastal wetland ecosystem	True	False	False	False	True	False	False	False	False			1.0
ENVO:00003885	brewery	True	False	False	True	False	False	False	False	False			
ENVO:00003864	bakery	True	False	False	True	False	False	False	False	False			
ENVO:00002240	kastanozem	True	False	False	True	False	False	False	False	True			
ENVO:00000050	geyser	True	False	False	True	False	False	False	False	False			36.0
ENVO:01001337	riverine anchor ice	True	False	False	True	False	False	False	False	False			
ENVO:00001032		False	False	False	False	False	False	False	False	False			
ENVO:01000843	area of evergreen forest	True	False	False	True	False	False	False	False	False			
ENVO:00000058	underground lake	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000893	area of woody wetland	True	False	False	True	False	False	False	False	False			
ENVO:01001894	alkaline spring	True	False	False	True	False	False	False	False	False			2.0
ENVO:03501288	facility	True	False	False	True	False	False	False	False	False			
ENVO:00000582		False	False	False	False	False	False	False	False	False			
ENVO:03501187	massage therapy clinic	True	False	False	True	False	False	False	False	False			
ENVO:01001389	neritic mussel bed	True	False	False	True	False	False	False	False	False			
ENVO:00005798	acid dune sand	True	False	False	True	False	False	False	False	True			
ENVO:00000626		False	False	False	False	False	False	False	False	False			
PATO:0001646	protruding out of	False	False	False	False	False	False	False	False	False			3.0
ENVO:01000417	house	True	False	False	True	False	False	False	False	False			
ENVO:00000930		False	False	False	False	False	False	False	False	False			
ENVO:03000039	cryoconite hole	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000104	undersea feature	True	False	False	True	False	False	False	False	False			162.0
ENVO:03501337	temple	True	False	False	True	False	False	False	False	False			
ENVO:00000133	glacier	True	False	False	False	False	False	False	False	False			43.0
ENVO:03501202	polling station	True	False	False	True	False	False	False	False	False			
ENVO:00000566	winter sports facility	True	False	False	True	False	False	False	False	False			
ENVO:01000487	brick building floor	True	False	False	True	False	False	False	False	False			
ENVO:01001380	neritic mussel reef	True	False	False	True	False	False	False	False	False			
ENVO:01000352	field	True	False	False	True	False	False	False	False	False			47.0
ENVO:00000462	polygenetic volcanic field	True	False	False	True	False	False	False	False	False			1.0
ENVO:00001030		False	False	False	False	False	False	False	False	False			
ENVO:01001222	commercial building	True	False	False	True	False	False	False	False	False			
ENVO:00002123	bioreactor	True	False	False	False	False	False	False	False	False			17.0
CHEBI:16842	formaldehyde	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000822	planetary photic zone	True	False	False	True	False	False	False	False	False			
ENVO:00002875	oil contaminated soil	True	False	False	True	False	False	False	False	True			
