curie	label	envo_native	obsolete	legacy_pv	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	nmdc_scoped_count	gold_scoped_count	ncbi_scoped_count
ENVO:00005749	farm soil	True	False	False	True	False	False	False	False	True			72.0
ENVO:01000038	oceanic abyssopelagic zone biome	True	False	False	True	True	True	False	True	False			
ENVO:00002233	albeluvisol	True	False	False	True	False	False	False	False	True			1.0
ENVO:00005775	salt contaminated soil	True	False	False	True	False	False	False	False	True			
ENVO:01000230	arid	True	False	False	False	False	False	False	False	False			63.0
ENVO:00002179	intertidal sediment	True	False	False	False	False	False	False	False	True			1.0
ENVO:00002184	subsurface landform	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000860	temperate marine upwelling biome	True	False	False	True	True	True	False	True	False			
ENVO:00000443	flood control reservoir	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000456	tidewater glacier	True	False	False	False	False	False	False	False	False			1.0
ENVO:01000773	village	True	False	False	True	True	False	False	False	False			107.0
ENVO:01000247	rangeland biome	True	False	True	True	True	True	True	False	False	5.0		94.0
ENVO:00000448	hydroelectric reservoir	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002340		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000212	temperate mixed forest biome	True	False	False	True	True	True	True	False	False			153.0
ENVO:00002099		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002072		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002369		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002306		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002312		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000848	flower strip	True	False	False	True	False	False	False	False	False			180.0
ENVO:01000025	marine neritic benthic zone biome	True	False	False	True	True	True	False	True	False			
ENVO:00002221	shop	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000226	subtropical moist broadleaf forest biome	True	False	False	True	True	True	True	False	False			37.0
ENVO:00002141	leachate	True	False	False	False	False	False	False	False	True			1.0
ENVO:00002255	solonetz	True	False	False	True	False	False	False	False	True			4.0
ENVO:01000181	mangrove biome	True	False	True	True	True	True	True	False	False			347.0
ENVO:00000479	mouth	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002222	food shop	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000186	polar desert biome	True	False	False	True	True	True	False	False	False			49.0
ENVO:00000441	terracette	True	False	False	True	False	False	False	False	False			1.0
ENVO:02000138	mangrove biome soil	True	False	False	True	False	False	False	False	True			13.0
PATO:0001309	duration	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000229	mediterranean savanna biome	True	False	True	True	True	True	True	False	False			
ENVO:00002304		False	False	False	False	False	False	False	False	False			1.0
ENVO:00000301	chaparral area	True	False	False	True	False	False	False	False	False			444.0
ENVO:00002031	obsolete anthropogenic habitat	True	True	False	False	False	False	False	False	False			1.0
ENVO:00002270	chemocline	True	False	False	False	False	False	False	False	False			1.0
ENVO:00000510	meander neck	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000434	outwash fan	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000155	organic material	True	False	False	False	False	False	False	False	True			16.0
ENVO:00002273	fluvisol	True	False	False	True	False	False	False	False	True			1.0
ENVO:01000265	hydrothermal seep	True	False	False	True	False	False	False	False	False			
ENVO:01000268	atmospheric water vapour	True	False	False	False	False	False	False	False	True			
ENVO:00000485	sea shore	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002227	obsolete saline water habitat	True	True	False	False	False	False	False	False	False			1.0
ENVO:00002334		False	False	False	False	False	False	False	False	False			1.0
ENVO:00000054	saline marsh	True	False	False	False	True	False	False	False	False			66.0
ENVO:01001833	mediterranean biome	True	False	True	True	True	True	False	False	False			56.0
ENVO:00002098		False	False	False	False	False	False	False	False	False			1.0
ENVO:00000482	sea floor	True	False	False	True	False	False	False	False	False			1.0
ENVO:00005815		False	False	False	False	False	False	False	False	False			
ENVO:00002251	planosol	True	False	False	True	False	False	False	False	True			1.0
ENVO:01000218	xeric shrubland biome	True	False	True	True	True	True	True	False	False			60.0
ENVO:00000876	obsolete Temperate broadleaf and mixed forest biome	True	True	False	False	False	False	False	False	False			24.0
ENVO:01000009	obsolete biotic mesoscopic physical object	True	True	False	False	False	False	False	False	False			
ENVO:00000243	freshwater wetland ecosystem	True	False	False	False	True	False	False	False	False			3.0
ENVO:00002339		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000196	coniferous forest biome	True	False	False	True	True	True	True	False	False			450.0
ENVO:00001998	soil	True	False	False	True	False	False	False	False	True			11403.0
ENVO:00000474	cut	True	False	False	True	False	False	False	False	False			1.0
ENVO:03501109	subway train	True	False	False	True	False	False	False	False	False			4.0
ENVO:01000050	marine subtidal rocky reef biome	True	False	False	True	True	True	False	True	False			
ENVO:01000210	tropical coniferous forest biome	True	False	False	True	True	True	True	False	False			
ENVO:00002303		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002204	anthropogenic contamination feature	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002212	thermophilic granular sludge	True	False	False	False	False	False	False	False	True			1.0
ENVO:01000185	montane desert biome	True	False	False	True	True	True	False	False	False			5.0
ENVO:00002089		False	False	False	False	False	False	False	False	False			1.0
ENVO:00000111	forested area	True	False	False	True	False	False	False	False	False			4146.0
ENVO:00002202	organically enriched sediment	True	False	False	False	False	False	False	False	True			1.0
ENVO:00005752	sawah soil	True	False	False	True	False	False	False	False	True			
ENVO:00000262	steppe	True	False	False	True	False	False	False	False	False			123.0
ENVO:00005784	spruce forest soil	True	False	False	True	False	False	False	False	True			
ENVO:00000467	university campus	True	False	False	True	False	False	False	False	False			6.0
ENVO:00002356		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000269	siltstone	True	False	False	False	False	False	False	False	True			
ENVO:01000017	sand	True	False	False	False	False	False	False	False	True			98.0
ENVO:00002000	slope	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002032	obsolete organism-associated habitat	True	True	False	False	False	False	False	False	False			1.0
ENVO:00002316		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002216	obsolete plant food product	True	True	False	False	False	False	False	False	False			1.0
ENVO:01000390	temperate mixed needleleaf forest	True	False	False	True	True	False	False	False	False			323.0
ENVO:00002026	obsolete cold temperature habitat	True	True	False	False	False	False	False	False	False			1.0
ENVO:01000258	fluid cline	True	False	False	False	False	False	False	False	False			
ENVO:00002275	technosol	True	False	False	True	False	False	False	False	True			1.0
ENVO:00002083		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002325		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002170	compost	True	False	False	False	False	False	False	False	True			288.0
ENVO:00002147	coal mine lake sediment	True	False	False	False	False	False	False	False	True			1.0
NCBITaxon:9606	Homo sapiens	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002366		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000206	temperate	True	False	False	False	False	False	False	False	False			1280.0
ENVO:00000500	beaver dam	True	False	False	False	False	False	False	False	False			1.0
ENVO:00000089	inland cliff	True	False	False	True	False	False	False	False	False			
ENVO:00002282		False	False	False	False	False	False	False	False	False			1.0
ENVO:00005797	lake bottom mud	True	False	False	True	False	False	False	False	True			
ENVO:00002129	anaerobic sludge	True	False	False	False	False	False	False	False	True			1.0
ENVO:00000501	submerged bed	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000486	shoreline	True	False	False	False	False	False	False	False	False			1.0
ENVO:00005765	frozen compost soil	True	False	False	True	False	False	False	False	True			
ENVO:00005798	acid dune sand	True	False	False	True	False	False	False	False	True			
ENVO:00002018	sewage	True	False	False	False	False	False	False	False	True			1.0
ENVO:00002050	achondrite	True	False	False	False	False	False	False	False	False			1.0
ENVO:00000431	drumlin field	True	False	False	True	False	False	False	False	False			2.0
ENVO:00002167	platinum mine	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002034	biofilm	True	False	False	False	False	False	False	False	False			137.0
ENVO:00002195	pyritic acid mine drainage	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002373		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000243	boulder	True	False	False	False	False	False	False	False	False			
UBERON:0001988	feces	False	False	False	False	False	False	False	False	False			8.0
ENVO:00000002	anthropogenic geographic feature	True	False	False	True	False	False	False	False	False			21.0
ENVO:00000468	hydroelectric dam	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000428	biome	True	False	False	True	True	True	False	False	False			4830.0
ENVO:01001206	grassland ecosystem	True	False	False	True	True	False	False	False	False			133.0
ENVO:00000015	ocean	True	False	False	True	False	False	False	False	False			6.0
ENVO:01000234	mafic lava	True	False	False	False	False	False	False	False	True			
ENVO:01000238	polar	True	False	False	False	False	False	False	False	False			
ENVO:00000264	seamount	True	False	False	True	False	False	False	False	False			305.0
ENVO:00002134	anaerobic stream sediment	True	False	False	False	False	False	False	False	True			1.0
ENVO:01001791	mediterranean forest	True	False	False	True	True	False	False	False	False			1.0
ENVO:00002210	aerobic sulfide-oxidizing bioreactor	True	False	False	False	False	False	False	False	False			1.0
ENVO:00005755	field soil	True	False	False	True	False	False	False	False	True			70.0
ENVO:00002354		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002317		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000417	house	True	False	False	True	False	False	False	False	False			376.0
ENVO:00002370		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002066		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000175	woodland biome	True	False	True	True	True	True	True	False	False			54.0
ENVO:00002132	metalimnion	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000620	mesocosm	True	False	False	False	False	False	False	False	False			288.0
PATO:0001429	acidic	False	False	False	False	False	False	False	False	False			19.0
ENVO:01001808	montane grassland	True	False	False	True	True	False	False	False	False			211.0
ENVO:00000522	canal tunnel	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002191	animal litter	True	False	False	False	False	False	False	False	True			1.0
ENVO:00002065		False	False	False	False	False	False	False	False	False			1.0
ENVO:01001809	subtropical grassland	True	False	False	True	True	False	False	False	False			3.0
ENVO:01000202	temperate broadleaf forest biome	True	False	False	True	True	True	True	False	False			342.0
ENVO:00000489	palsa	True	False	False	True	False	False	False	False	False			1.0
ENVO:01001836	montane biome	True	False	True	True	True	True	False	False	False			11.0
ENVO:00002348		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002092		False	False	False	False	False	False	False	False	False			1.0
ENVO:00000115	orchard	True	False	False	True	True	False	False	False	False			516.0
ENVO:01000032	neritic pelagic zone biome	True	False	False	True	True	True	False	True	False			
ENVO:01001830	tropical biome	True	False	True	True	True	True	False	False	False			143.0
ENVO:00002153	compost biofilter	True	False	False	False	False	False	False	False	False			1.0
ENVO:01000261	obsolete lysocline	True	True	False	False	False	False	False	False	False			
ENVO:00005818		False	False	False	False	False	False	False	False	False			
ENVO:00005758	alluvial swamp soil	True	False	False	True	False	False	False	False	True			
ENVO:01000004	concentration basin mediterranean sea biome	True	False	False	True	True	True	False	True	False			
ENVO:01000002	water well	True	False	False	True	False	False	False	False	False			
ENVO:01000039	oceanic hadal pelagic zone biome	True	False	False	True	True	True	False	True	False			
ENVO:00002345		False	False	False	False	False	False	False	False	False			1.0
ENVO:00005780	greenhouse soil	True	False	False	True	False	False	False	False	True			3.0
CHEBI:46662	mineral	False	False	False	False	False	False	False	False	False			29.0
ENVO:00002011	fresh water	True	False	False	False	False	False	False	False	True			165.0
ENVO:00002266	chicken breeding waste material	True	False	False	False	False	False	False	False	True			1.0
ENVO:01001806	tropical grassland	True	False	False	True	True	False	False	False	False			148.0
ENVO:00000533	landfill	True	False	False	True	False	False	False	False	False			38.0
ENVO:01001850	frost	True	False	False	False	False	False	False	False	True			1.0
CHEBI:24632	hydrocarbon	False	False	False	False	False	False	False	False	False			5.0
ENVO:01000857	temperate mediterranean sea biome	True	False	False	True	True	True	False	True	False			
ENVO:00005786	upland soil	True	False	False	True	False	False	False	False	True			54.0
ENVO:00005759	alluvial paddy field soil	True	False	False	True	False	False	False	False	True			
ENVO:00002182	nitrobenzene enriched sediment	True	False	False	False	False	False	False	False	True			1.0
ENVO:01001455	temperate mountain	True	False	False	True	False	False	False	False	False			86.0
ENVO:00002375		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000205	subtropical	True	False	False	False	False	False	False	False	False			86.0
ENVO:00000442	maelstrom	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002155	high-level radioactive sediment	True	False	False	False	False	False	False	False	True			1.0
ENVO:01000053	marine ultramafic hydrothermal vent biome	True	False	False	True	True	True	False	True	False			
ENVO:00005799	rocky sand	True	False	False	False	False	False	False	False	True			
ENVO:01000003	oil well	True	False	False	True	False	False	False	False	False			13.0
ENVO:00002321		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002172	obsolete liver paste	True	True	False	False	False	False	False	False	False			1.0
ENVO:00002022	obsolete alkaline habitat	True	True	False	False	False	False	False	False	False			1.0
ENVO:00002112	gold mine drainage	True	False	False	True	False	False	False	False	False			1.0
ENVO:00003043	sewage plant	True	False	False	True	False	False	False	False	False			6.0
ENVO:00000296	rice field	True	False	False	True	True	False	False	False	False			67.0
ENVO:00002103		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000854	tropical marine coral reef biome	True	False	False	True	True	True	False	True	False			
ENVO:00002220	obsolete cheese spoilage	True	True	False	False	False	False	False	False	False			1.0
ENVO:00000469	research facility	True	False	False	True	False	False	False	False	False			1.0
ENVO:01001641	glaciation	True	False	False	False	False	False	False	False	False			1.0
ENVO:01000211	temperate coniferous forest biome	True	False	False	True	True	True	True	False	False	3.0		8.0
ENVO:00002286		False	False	False	False	False	False	False	False	False			1.0
ENVO:00005776	peaty paddy field soil	True	False	False	True	False	False	False	False	True			
ENVO:00002144	cave wall	True	False	False	True	False	False	False	False	False			1.0
ENVO:01001610	active layer in a cryosphere	True	False	False	True	False	False	False	False	False			68.0
PATO:0002374	fluctuating	False	False	False	False	False	False	False	False	False			8.0
ENVO:01000249	urban biome	True	False	True	True	True	True	False	False	False	15.0		66.0
ENVO:00002113	deep marine sediment	True	False	False	False	False	False	False	False	True			1.0
ENVO:00002351		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000628	plant litter	True	False	False	False	False	False	False	False	True			18.0
ENVO:03600087	greenhouse	True	False	False	True	False	False	False	False	False			582.0
ENVO:00010625	zoological garden	True	False	False	True	False	False	False	False	False			2.0
ENVO:00002085		False	False	False	False	False	False	False	False	False			1.0
ENVO:00005806	obsolete Tropical and subtropical coniferous forest biome	True	True	False	False	False	False	False	False	False			
ENVO:00002115	petroleum enriched sediment	True	False	False	False	False	False	False	False	True			1.0
ENVO:00000508	terrace	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000134	permafrost	True	False	False	False	False	False	False	False	True			1251.0
ENVO:00002063	oil seep	True	False	False	True	False	False	False	False	False			1.0
ENVO:00005778	tropical soil	True	False	False	True	False	False	False	False	True			
ENVO:00002114	chemically enriched sediment	True	False	False	False	False	False	False	False	True			1.0
ENVO:00005764	pond soil	True	False	False	True	False	False	False	False	True			
ENVO:00000492	resequent stream	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000316	intertidal zone	True	False	False	True	False	False	False	False	False			19.0
ENVO:00002190	obsolete yogurt	True	True	False	False	False	False	False	False	False			1.0
ENVO:01000858	marine upwelling biome	True	False	False	True	True	True	False	True	False			
ENVO:00002243	histosol	True	False	False	True	False	False	False	False	True			15.0
ENVO:00000471	flood control dam	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000437	Nye channel	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002156	Superfund site	True	False	False	False	False	False	False	False	False			1.0
ENVO:01001831	temperate biome	True	False	True	True	True	True	False	False	False			744.0
ENVO:00000240	saline wetland	True	False	False	False	True	False	False	False	False			4.0
ENVO:00002119	alkaline hot spring	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002039	obsolete bone	True	True	False	False	False	False	False	False	False			1.0
ENVO:01000341	subalpine	True	False	False	False	False	False	False	False	False			48.0
ENVO:00002108		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002297	obsolete environmental feature	True	True	False	False	False	False	False	False	False			1.0
ENVO:00000892	small freshwater lake biome	True	False	False	True	True	True	False	True	False			
ENVO:00000452	ribbon lake	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002263	garden soil	True	False	False	True	False	False	False	False	True			27.0
ENVO:00000472	backwater	True	False	False	True	False	False	False	False	False			1.0
PATO:0001323	area	False	False	False	False	False	False	False	False	False			11.0
ENVO:01000049	marine coral reef biome	True	False	False	True	True	True	False	True	False			
ENVO:01000048	ocean biome	True	False	False	True	True	True	False	True	False			2.0
ENVO:01000338	litter layer	True	False	False	False	False	False	False	False	False			1.0
ENVO:00000449	drinking water reservoir	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000208	mediterranean woodland biome	True	False	True	True	True	True	True	False	False			36.0
ENVO:00000451	amenity lake	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002181	neutral hot spring	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000524	abandoned watercourse	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000228	tropical moist broadleaf forest biome	True	False	False	True	True	True	True	False	False			18.0
ENVO:01000162	organ	True	False	False	False	False	False	False	False	False			3.0
ENVO:00000462	polygenetic volcanic field	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000237	coastal scrubland	True	False	False	True	False	False	False	False	False			
ENVO:00000890	small river biome	True	False	False	True	True	True	False	True	False			
ENVO:00001999	marine water body	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002261	forest soil	True	False	False	True	False	False	False	False	True			395.0
ENVO:00000483	plunge pool	True	False	False	True	False	False	False	False	False			1.0
ENVO:01000248	dense settlement biome	True	False	True	True	True	True	False	False	False			144.0
ENVO:00002142	borax leachate	True	False	False	False	False	False	False	False	True			1.0
ENVO:00002217	obsolete cabbage product	True	True	False	False	False	False	False	False	False			1.0
CHEBI:25367	molecule	False	False	False	False	False	False	False	False	False			4.0
ENVO:00002875	oil contaminated soil	True	False	False	True	False	False	False	False	True			1.0
ENVO:00002341		False	False	False	False	False	False	False	False	False			1.0
CHEBI:33284	nutrient	False	False	False	False	False	False	False	False	False			20.0
ENVO:00000091	beach	True	False	False	True	False	False	False	False	False			63.0
ENVO:00002358		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002033	carcass	True	False	False	False	False	False	False	False	False			1.0
ENVO:00002311		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000621	microcosm	True	False	False	False	False	False	False	False	False			535.0
ENVO:00000523	cutoff	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000087	cliff	True	False	False	True	False	False	False	False	False			
ENVO:00000145	ice cap	True	False	False	True	False	False	False	False	False			8.0
ENVO:00002152	biofilter	True	False	False	False	False	False	False	False	False			1.0
ENVO:00005804	nest of ant	True	False	False	False	False	False	False	False	False			
ENVO:01000215	temperate shrubland biome	True	False	True	True	True	True	True	False	False	7.0		204.0
ENVO:00002035	meteorite	True	False	False	False	False	False	False	False	False			1.0
ENVO:00002377		False	False	False	False	False	False	False	False	False			1.0
ENVO:00002067		False	False	False	False	False	False	False	False	False			1.0
ENVO:00005803	animal habitation	True	False	False	False	False	False	False	False	False			
ENVO:00000521	rockfall	True	False	False	True	False	False	False	False	False			1.0
ENVO:00000487	paternoster lake	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002069		False	False	False	False	False	False	False	False	False			1.0
ENVO:01000024	marine benthic biome	True	False	False	True	True	True	False	True	False			24.0
ENVO:00002198	fresh water aquarium	True	False	False	False	False	False	False	False	False			1.0
ENVO:00000480	peak	True	False	False	True	False	False	False	False	False			1.0
ENVO:00005800	desert sand	True	False	False	True	False	False	False	False	True			
ENVO:01001838	arid biome	True	False	True	True	True	True	False	False	False			126.0
ENVO:00002284		False	False	False	False	False	False	False	False	False			1.0
ENVO:00000514	crater	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002197	saline water aquarium	True	False	False	False	False	False	False	False	False			1.0
ENVO:01000259	pycnocline	True	False	False	False	False	False	False	False	False			
CHEBI:24866	salt	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000432	monadnock	True	False	False	True	False	False	False	False	False			2.0
ENVO:00002058	secondary sludge	True	False	False	False	False	False	False	False	True			1.0
ENVO:00000518	ditch mouth	True	False	False	True	False	False	False	False	False			1.0
ENVO:03000033	marine sediment	True	False	False	False	False	False	False	False	True			24.0
ENVO:01000184	subtropical desert biome	True	False	False	True	True	True	False	False	False			
ENVO:01000254	environmental system	True	False	False	False	True	False	False	False	False		11867.0	164.0
ENVO:00002118	sea sand	True	False	False	False	False	False	False	False	True			1.0
ENVO:01000007	organic object formed through microbial activity	True	False	False	False	False	False	False	False	False			6.0
ENVO:00002023	obsolete high pressure habitat	True	True	False	False	False	False	False	False	False			1.0
ENVO:00002013	igneous rock	True	False	False	False	False	False	False	False	True			1.0
NCBITaxon:2157	Archaea	False	False	False	False	False	False	False	False	False			7.0
ENVO:00000464	artificial harbor	True	False	False	True	False	False	False	False	False			1.0
ENVO:00002014	plutonic rock	True	False	False	False	False	False	False	False	True			1.0
ENVO:01001230	tropical marginal sea biome	True	False	False	True	True	True	False	True	False			
