curie	label	envo_native	obsolete	no_comparison_enum	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:01001835	alpine biome	True	False	False	0	0	True	True	True	False	False	False	False			
ENVO:06105011	water column	True	False	False	0	0	True	False	False	False	False	False	False			1628.0
ENVO:01000649	trench	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000687	coast	True	False	False	0	0	True	False	False	False	False	False	False			1776.0
ENVO:01000635	planetary landmass	True	False	False	0	0	True	False	False	False	False	False	False			
UBERON:0002416	integumental system	False	False	False	0	0	False	False	False	False	False	False	False			69.0
ENVO:00002078		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000100	along-front current	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01001227	aquatic natural environment	True	False	False	0	0	True	True	False	False	False	False	False			1.0
ENVO:03600061	shipwreck	True	False	False	0	0	False	False	False	False	False	False	False			19.0
ENVO:01000486	building floor	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000209	marine photic zone	True	False	False	0	0	True	False	False	False	False	False	False			142.0
ENVO:01000336	shrub layer	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000099	marine surface current	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000686	marine water mass	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000297	paddy field	True	False	False	0	0	True	False	False	False	False	False	False			14.0
ENVO:01000382	cold desert	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000440	dacitic volcano	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000435	montane forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:2017111509		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002136	arsenate treated wood	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000491	glass building floor	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:06105038		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000250	subpolar coniferous forest biome	True	False	False	0	0	True	True	True	True	False	False	False			438.0
ENVO:00000275	ocean trench	True	False	False	0	0	True	False	False	False	False	False	False			66.0
ENVO:00002107		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000488	wooden building floor	True	False	False	0	0	True	False	False	False	False	False	False			
RO:0001019	contains	False	False	False	0	0	False	False	False	False	False	False	False			3.0
ENVO:01001319	saline water body	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00000466	obsolete marine hydrographic feature	True	True	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000773	village	True	False	False	0	0	True	True	False	False	False	False	False			22.0
ENVO:01001788	marine ecosystem	True	False	False	0	0	True	True	False	False	False	False	False			592.0
ENVO:01000061	marine wind mixed layer	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:2017111511		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002264	waste material	True	False	False	0	0	False	False	False	False	False	True	False			16.0
ENVO:01000022	marine salt marsh biome	True	False	False	0	0	True	True	True	False	True	False	False			202.0
ENVO:2017111501		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000536	factory	True	False	False	0	0	True	False	False	False	False	False	False			5.0
ENVO:00000292	watershed	True	False	False	0	0	True	False	False	False	False	False	False			42.0
ENVO:01000158	marine snow	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000168	indeterminate root nodule	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000513	reservoir bed	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:2017081507		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000019	saline lake	True	False	False	0	0	True	False	False	False	False	False	False			127.0
ENVO:06105017		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000465	building wall	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000166	mycetome	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000425	indoor toilet	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000251	subpolar	True	False	False	0	0	False	False	False	False	False	False	False			440.0
ENVO:00002267	industrial waste material	True	False	False	0	0	False	False	False	False	False	True	False			10.0
ENVO:00002190	obsolete yogurt	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:00000426	ocean floor	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:01000398	temperate freshwater swamp forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:00002189	obsolete cheese product	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01000470	building envelope	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000178	savanna biome	True	False	False	0	0	True	True	True	True	False	False	False			
CHEBI:25555	nitrogen atom	False	False	False	0	0	False	False	False	False	False	False	False			17.0
ENVO:01000858	marine upwelling biome	True	False	False	0	0	True	True	True	False	True	False	False			13.0
ENVO:00002141	leachate	True	False	False	0	0	False	False	False	False	False	True	False			2.0
ENVO:01000204	tropical	True	False	False	0	0	False	False	False	False	False	False	False			692.0
ENVO:00002179	intertidal sediment	True	False	False	0	0	False	False	False	False	False	True	False			7.0
ENVO:01000566	lamp	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000047	mediterranean sea biome	True	False	False	0	0	True	True	True	False	True	False	False			1028.0
ENVO:00000132	ice sheet	True	False	False	0	0	False	False	False	False	False	False	False			25.0
ENVO:01000350	autoclaved sand	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01001832	subtropical biome	True	False	False	0	0	True	True	True	False	False	False	False			6.0
ENVO:00000216	fumarole	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002149	sea water	True	False	False	0	0	False	False	False	False	False	True	False			6940.0
ENVO:01000951	natural environment	True	False	False	0	0	False	True	False	False	False	False	False			1.0
ENVO:01000058	kelp forest	True	False	False	0	0	True	False	False	False	False	False	False			6.0
ENVO:01000139	animal carcass fall	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000361	primary cave	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000400	tropical thorn forest	True	False	False	0	0	True	True	False	False	False	False	False			
PATO:0045092	east	False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000253	freshwater river biome	True	False	False	0	0	True	True	True	False	True	False	False	780.0		2560.0
ENVO:01000171	indeterminate root nodule nitrogen fixation zone	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000266	pasture	True	False	False	0	0	True	True	False	False	False	False	False			14.0
ENVO:01000242	desert scrubland	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000621	microcosm	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000052	volcanic crater lake	True	False	False	0	0	True	False	False	False	False	False	False			1.0
CHEBI:18248	iron atom	False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000002	water well	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:01000104	eastern boundary current	True	False	False	0	0	True	False	False	False	False	False	False			1.0
PATO:0000592	decreased thickness	False	False	False	0	0	False	False	False	False	False	False	False			4.0
ENVO:04000012	particulate organic matter	True	False	False	0	0	False	False	False	False	False	True	False			41.0
ENVO:01001028	sediment permeated by freshwater	True	False	False	0	0	False	False	False	False	False	True	False			70.0
ENVO:01000028	marine hadal zone biome	True	False	False	0	0	True	True	True	False	True	False	False			
ENVO:01001443	usage of an environment for recreation	True	False	False	0	0	False	False	False	False	False	False	False			2.0
ENVO:01000334	talus slope	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000076	mine	True	False	False	0	0	True	False	False	False	False	False	False			840.0
UBERON:0001988	feces	False	False	False	0	0	False	False	False	False	False	False	False			213.0
ENVO:01000063	planktonic material	True	False	False	0	0	False	False	False	False	False	True	False			219.0
ENVO:00002155	high-level radioactive sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:2018051503		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002150	coastal sea water	True	False	False	0	0	False	False	False	False	False	True	False			2538.0
ENVO:01000060	particulate environmental material	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000083	pelagic isopycnal surface	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000308	extraterrestrial environment	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:01001703	polar environment	True	False	False	0	0	False	True	False	False	False	False	False			139.0
ENVO:01000651	ocean strait	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01001433	terrestrial mining	True	False	False	0	0	False	False	False	False	False	False	False			133.0
ENVO:00002268	sphagnum bog	True	False	False	0	0	False	True	False	False	False	False	False			1.0
ENVO:00002222	food shop	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000004	concentration basin mediterranean sea biome	True	False	False	0	0	True	True	True	False	True	False	False			
ENVO:01000564	mantle lamp	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002098		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000042	neritic epipelagic zone biome	True	False	False	0	0	True	True	True	False	True	False	False			165.0
ENVO:01000437	lava field	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000598	freshwater spring	True	False	False	0	0	True	False	False	False	False	False	False			268.0
ENVO:01000132	thermophilic sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000532	covered pit latrine	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000351	volcanic arc	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:01000602	truck	True	False	False	0	0	False	False	False	False	False	False	False			
PATO:0000587	decreased size	False	False	False	0	0	False	False	False	False	False	False	False			71.0
ENVO:01000074	oceanic gyre	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000439	andesitic volcano	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:0000012		False	False	False	0	0	False	False	False	False	False	False	False			1.0
BFO:0000029	site	False	False	False	0	0	False	False	False	False	False	False	False			43.0
ENVO:01000551	paraffin oil	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000295	marine layer	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002082		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000538	stratosphere	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:06105035		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000503	container of an intermittent oxbow lake	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:06105029		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00003861	industrial building	True	False	False	0	0	True	False	False	False	False	False	False			55.0
ENVO:01000567	paraffin lantern	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002080		False	False	False	0	0	False	False	False	False	False	False	False			
PATO:0000689	continuous	False	False	False	0	0	False	False	False	False	False	False	False			14.0
ENVO:00002091		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000249	urban biome	True	False	False	0	0	True	True	True	False	False	False	False			622.0
ENVO:03600092	artificial pond	True	False	False	0	0	True	False	False	False	False	False	False			54.0
ENVO:00002147	coal mine lake sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000320	marine environment	True	False	False	0	0	True	True	False	False	False	False	False			216.0
ENVO:01000402	tropical mixed broadleaf forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000157	microbial mat material	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000081	mountain	True	False	False	0	0	True	False	False	False	False	False	False			100.0
ENVO:01001059	mock community culture	True	False	False	0	0	False	False	False	False	False	True	False			42.0
ENVO:2018051501		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000209	subtropical coniferous forest biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:2000002	industrial wastewate treatment plant	True	False	False	0	0	True	False	False	False	False	False	False			61.0
ENVO:01000397	temperate broadleaf evergreen forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:2017081504		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000264	seamount	True	False	False	0	0	True	False	False	False	False	False	False			40.0
ENVO:03600065	spring water	True	False	False	0	0	False	False	False	False	False	True	False			30.0
ENVO:00000028	sand pit quarry	True	False	False	0	0	True	False	False	False	False	False	False			15.0
ENVO:01000475	brick	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01001406	laboratory facility	True	False	False	0	0	True	False	False	False	False	False	False			58.0
ENVO:01000148	marine coral reef buttress zone	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000041	neritic sea surface microlayer biome	True	False	False	0	0	True	True	True	False	True	False	False			5.0
ENVO:01000155	organic material	True	False	False	0	0	False	False	False	False	False	True	False			65.0
ENVO:01000446	ravine	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000679	megathrust earthquake	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01001743	plume	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:01000394	tropical freshwater swamp forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000050	marine subtidal rocky reef biome	True	False	False	0	0	True	True	True	False	True	False	False			1.0
ENVO:01000364	glacier cave	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002118	sea sand	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000014	canal	True	False	False	0	0	True	False	False	False	False	False	False			37.0
ENVO:00002206	coal mine waste material	True	False	False	0	0	True	False	False	False	False	True	False			
ENVO:00000471	flood control dam	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000226	subtropical moist broadleaf forest biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:00002064		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00002167	platinum mine	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000268	atmospheric water vapour	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000526	sedimentary intrusion	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00012411	karst cave	True	False	False	0	0	True	False	False	False	False	False	False			7.0
ENVO:01000056	obsolete estuarine bulk water	True	True	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:06105014	biodegradation	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000260	prairie	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01001050	saline sediment environment	True	False	False	0	0	False	True	False	False	False	False	False			7.0
ENVO:00000172	sandy desert	True	False	False	0	0	True	False	False	False	False	False	False			164.0
ENVO:01000368	anchialine pool	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000375	tropical marine condition	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000400	cinder cone	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000669	active geological fault	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000072	marine Taylor column	True	False	False	0	0	True	False	False	False	False	False	False			1.0
PATO:0001759	granular	False	False	False	0	0	False	False	False	False	False	False	False			48.0
ENVO:01000147	marine coral reef fore reef	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000243	boulder	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000426	room	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002083		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000493	stone building floor	True	False	False	0	0	True	False	False	False	False	False	False			
UBERON:0000160	intestine	False	False	False	0	0	False	False	False	False	False	False	False			25.0
ENVO:00000891	large freshwater lake biome	True	False	False	0	0	True	True	True	False	True	False	False			1077.0
ENVO:01001807	flooded grassland	True	False	False	0	0	True	True	False	False	False	False	False			1.0
ENVO:01000107	seasonal marine thermocline	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00000511	blanket bog	True	False	False	0	0	False	True	False	False	False	False	False			1.0
ENVO:01000452	environmental disposition	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000645	solid planetary core	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000617	lentic water body	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000078	farm	True	False	False	0	0	False	True	False	False	False	False	False			94.0
ENVO:01000522	latrine pit	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000495	stone exterior wall	True	False	False	0	0	True	False	False	False	False	False	False			
CHEBI:52217	pharmaceutical	False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000346	lower montane	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000079	marine lysocline	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00002164	fossil material	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000631	ocean acidification	True	False	False	0	0	False	False	False	False	False	False	False			9.0
ENVO:00000004	administrative region	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002169	coal mine	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000235	carr	True	False	False	0	0	False	True	False	False	False	False	False			1.0
ENVO:01001054	non-saline aerosol environment	True	False	False	0	0	False	True	False	False	False	False	False			8.0
ENVO:01000257	white smoker	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000632	chonolith	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:03501288	facility	True	False	False	0	0	True	False	False	False	False	False	False			85.0
ENVO:03600075	oil mill	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002450	ocean basin	True	False	False	0	0	True	False	False	False	False	False	False			3.0
ENVO:00000143	river bank	True	False	False	0	0	True	False	False	False	False	False	False			25.0
ENVO:01000468	fence	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002089		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000661	tuff	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000664	tuff cone	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000476	lake inlet	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000077	marine pycnocline	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000517	pit latrine	True	False	False	0	0	False	False	False	False	False	False	False			164.0
ENVO:00000045	estuary	True	False	False	0	0	True	False	False	False	False	False	False			2444.0
UBERON:0000912	mucus	False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000067	cave	True	False	False	0	0	True	False	False	False	False	False	False			366.0
ENVO:01000089	shelf-slope/shelf-break front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000092	equatorial upwelling front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000200	tropical broadleaf forest biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:00002135	treated wood	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000616	motorscooter	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000300	atmospheric Taylor column	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000781	public building	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002120	acidic hot spring	True	False	False	0	0	True	False	False	False	False	False	False			14.0
ENVO:01000374	dry woodland	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:00000394	strait	True	False	False	0	0	True	False	False	False	False	False	False			26.0
ENVO:01000516	toilet fixture	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000573	battery-powered electric lamp	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002270	chemocline	True	False	False	0	0	False	False	False	False	False	False	False			12.0
ENVO:01000163	photophore	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:03600050	space station	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000416	ultrafine respirable suspended particulate matter	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00002208		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000103	western boundary current	True	False	False	0	0	True	False	False	False	False	False	False			1.0
PATO:0001323	area	False	False	False	0	0	False	False	False	False	False	False	False			153.0
ENVO:01000339	polar biome	True	False	False	0	0	True	True	True	False	False	False	False			459.0
ENVO:01000323	atmospheric boundary layer	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000280	ecozone	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000292	warm polymictic lake	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000383	stream bed	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000454	carbon dioxide pooling disposition	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000429	burrow	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000705	soil degradation	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000509	sheet-iron exterior wall	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000624	hydrological condensation process	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000453	carbon pooling disposition	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000153	headwater	True	False	False	0	0	True	False	False	False	False	False	False			15.0
ENVO:00002115	petroleum enriched sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000685	water mass	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000295	fish hatchery	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01001789	freshwater ecosystem	True	False	False	0	0	True	True	False	False	False	False	False			777.0
ENVO:00000454	turlough	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:01000175	woodland biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:06105026	granule of plastic foam	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000304	shore	True	False	False	0	0	True	False	False	False	False	False	False			55.0
ENVO:01000801	star	True	False	False	0	0	False	False	False	False	False	False	False			56.0
ENVO:00002067		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000577	radio device	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000005	first-order administrative region	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:03000033	marine sediment	True	False	False	0	0	False	False	False	False	False	True	False			17.0
ENVO:00000472	backwater	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:01000337	herb and fern layer	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000020	lake	True	False	False	0	0	True	False	False	False	False	False	False			7990.0
ENVO:03600017	slurry	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:00000500	beaver dam	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:03600062	fountain	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000964	industrial wastewater	True	False	False	0	0	False	False	False	False	False	True	False			186.0
ENVO:01000333	hillside	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000352	field	True	False	False	0	0	True	False	False	False	False	False	False			553.0
ENVO:01000116	pebble sediment	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000482	soda-lime glass	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000264	obsolete vapour	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:06105037		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000668	geological fault	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000246	village biome	True	False	False	0	0	True	True	True	False	False	False	False			6.0
ENVO:01000612	taxicab	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:06105031		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:2017111508		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002069		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000525	rock intrusion	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000262	seep	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:06105032		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00002126	aerobic bioreactor	True	False	False	0	0	False	False	False	False	False	False	False			147.0
ENVO:00000255	flood plain	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:2018051507		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000411	infralittoral zone	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002184	subsurface landform	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002006	liquid water	True	False	False	0	0	False	False	False	False	False	True	False			207.0
ENVO:01001825	active anaerobic enrichment culturing unit	True	False	False	0	0	False	False	False	False	False	False	False			86.0
ENVO:01000310	haline environment	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:01000460	asphalt	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:2017081509		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000605	car	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002073		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:0000000447		False	False	False	0	0	False	False	False	False	False	False	False			32.0
ENVO:01000492	dung building floor	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000499	trough	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:03605007	freshwater stream	True	False	False	0	0	True	False	False	False	False	False	False			103.0
ENVO:00000025	reservoir	True	False	False	0	0	True	False	False	False	False	False	False			207.0
ENVO:01000351	obsolete marine mesoscale eddy	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01000165	trophosome	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000024	marine benthic biome	True	False	False	0	0	True	True	True	False	True	False	True		13.0	509.0
ENVO:01000399	tropical needleleaf forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000338	litter layer	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002153	compost biofilter	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01001192	sediment surface	True	False	False	0	0	False	False	False	False	False	False	False			2.0
ENVO:00002049	stony meteorite	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000476	plaster	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000694	geological subsidence	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002096		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000241	tidal mudflat	True	False	False	0	0	False	True	False	False	False	False	False			1.0
ENVO:00000498	volcanic dike	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002106		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000159	obsolete organic feature	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:00000003	mine tailing	True	False	False	0	0	False	False	False	False	False	True	False			36.0
ENVO:01000549	mass of biological material	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000152	iron-reducing sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000223	montane savanna biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01000197	broadleaf forest biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:00002111		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000637	outer space	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00002068		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000170	indeterminate root nodule infection zone	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000298	continental margin	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000543	atmospheric layer	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002171	hay compost	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000683	glacial plucking	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000369	brine pool	True	False	False	0	0	True	False	False	False	False	False	False			50.0
ENVO:01000535	pour-flush pit latrine	True	False	False	0	0	False	False	False	False	False	False	False			
