curie	label	envo_native	obsolete	EnvMediumSoilEnum_11_1	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_biosamples_count	ncbi_bioporjects_count
FOODON:00001056	flour food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01000311	cultivated environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000216	fumarole	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00010506	emulsion	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000919		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:06105111	natural plastic	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00005769	mountain forest soil	True	False	True	3	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
FOODON:03301227	broad bean (whole)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00005744	allotment garden soil	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:01001050	saline sediment environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False		9.0
ENVO:01000628	plant litter	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00001033	emmenthal cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00005786	upland soil	True	False	True	1	1	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:01001113	forage material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001284	barium dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002085		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001142	maize (corn) food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00003930	scum	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01000480	glass	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001613	permafrost thawing process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001258	vog	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001234	recalcitrant kerogen	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01000458	concrete	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002082		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001874	poultry hatchery	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	False	False	False		
ENVO:00000244	abyssal plain	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:01000231	lava	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00003982	travertine	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002299		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002068		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000267	submarine canyon	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000109	woodland area	True	False	False	0	6	False	True	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000496	rill	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000552	natural gas	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		2.0
ENVO:00000514	crater	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000035	marsh	True	False	False	1	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False		40.0
FOODON:00001139	coffee based beverage product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001862	Solar radiation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000474	brick material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
CHEBI:25555	nitrogen atom	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03000005	erosionally enriched glacial ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False		
FOODON:03315150	mammalian milk product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001878	oceanic transient tracer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002020	obsolete extreme habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002024	obsolete haline habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
CHEBI:16183	methane	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00002781	pigeon pea (whole)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000104	undersea feature	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		20.0
ENVO:00002186	contaminated water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		1.0
FOODON:00001259	non-fruit wine food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000033	pond	True	False	False	0	1	False	True	False	False	False	False	False	False	False	False	False	False	False	True		13.0
ENVO:01000617	lentic water body	True	False	False	0	1	False	True	False	False	False	False	False	False	False	False	False	False	False	True		
FOODON:00001257	milk or milk based food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00001008	liver paste	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:03400969	50221200 - processed cereal products (gs1 gpc)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002133	anaerobic mud	True	False	False	1	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:00003088	pantothenate enriched soil	True	False	False	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:00000075	bridge	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	False	False	False		1.0
FOODON:03400289	USA agency food product type	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:03501259	litter	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00001221	sausage (raw, smoked)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002064		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000545	shingle beach	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000898	obsolete tropical coral biome	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00003869	straw	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000011	garden	True	False	False	0	2	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000527	interfluve	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:03400231	margarine (us cfr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01000483	flat glass	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002274	stagnosol	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
ENVO:01001064	hypoxic water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		
ENVO:00000888	large river headwater biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		1.0
ENVO:01001236	sulfrous kerogen	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002044	sludge	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		5.0
ENVO:06105280	silty clay	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001228	Hill sphere	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001876	graupel	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00002762	bean (cooked)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:03302082	beef (dehydrated)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001202	alluvium	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001925		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03510009	gasoline exhaust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002314		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02000004	nesting material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01000537	atmospheric ozone	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001379	mussel bed	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002122	arsenic-rich mud	True	False	False	1	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
FOODON:00001203	vetch seed (whole, dried)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
PATO:0000146	temperature	False	False	False	0	6	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002212	thermophilic granular sludge	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:00000054	saline marsh	True	False	False	1	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False		5.0
ENVO:01001530	water ice core	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
CHEBI:46662	mineral	False	False	False	0	86	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00002075		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001126	bovine cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00001006	mammalian meat food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000501	submerged bed	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:00002125	anaerobic dechlorinating bioreactor	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002267	industrial waste material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:01000701	volcanic ash	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000534	riverine pothole	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002069		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:1000746	marine mucilage	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000024	obsolete intermittent stream	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000461	refined asphalt	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01000117	granular sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		2.0
ENVO:01001825	active anaerobic enrichment culturing unit	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002253	umbrisol	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
ENVO:00000508	terrace	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002200	sea ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False		1.0
ENVO:00000147	ocean current	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00003087	acetamide enriched soil	True	False	False	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:01001880	subglacial	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000268	atmospheric water vapour	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000511	blanket bog	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:06105112	synthetic plastic	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:03000063	new ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False		
ENVO:01000890	area of moss-dominated vegetation	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:03400680	015  pulses (vd) (ccpr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002041	obsolete ground water	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001004	groundwater	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		9.0
FOODON:03400293	soft candy (us cfr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:02000020	blood material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:04000008	soil organic matter	True	False	False	1	0	False	True	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002057	raw primary sludge	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:00000491	subsequent stream	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001257	saline shrimp pond water	True	False	False	0	0	False	True	False	False	False	False	True	False	True	False	False	False	False	False		
ENVO:00000522	canal tunnel	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002333		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00002501	multi-component food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002221	shop	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	True	False	False		1.0
ENVO:01001233	labile kerogen	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00001264	legume food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000901		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03501208	air vent	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001282	silica dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01000082	biogenous sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:02000107	grain dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00001289	potato salad food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:03400865	soup (eurofir)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00005773	pasture soil	True	False	False	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:00002244	gleysol	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
ENVO:02000035	oronasal secretion material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01000320	marine environment	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03510008	diesel exhaust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000464	artificial harbor	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	False	False	False		1.0
ENVO:00000492	resequent stream	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000206	marine neritic zone	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True		1.0
ENVO:00002234	acrisol	True	False	True	2	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
ENVO:00002304		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002101		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000175	karst	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001187	sorghum food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00001032	swiss cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:02000095	uranium ore	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00002156	plant stem or spear vegetable food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:03000007	blue ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False		
ENVO:00002276	animal waste material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:06105269	desalinated water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		
ENVO:00002030	aquatic biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	True		1.0
ENVO:00000019	saline lake	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		95.0
ENVO:03501302	cork	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
PATO:0001162	increased concentration	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000161	banana plantation	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00003859	horse manure	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001156	refractory astrogeological material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000918		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000009	national geopolitical entity	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001069	fermented fruit food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:03430130	food (liquid)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:02000129	bottom ash	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000894	obsolete polar biome	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000297	freshwater river	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00005788	rubber plantation soil	True	False	True	2	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:01001192	sediment surface	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		12.0
ENVO:00002330		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002272	waste treatment plant	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	True	False	False		1.0
ENVO:01001557	water-body-derived ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False		
ENVO:00000512	pond bed	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00005779	vegetable garden soil	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:01001402	haze	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001116	bovine dairy liquid manure	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00005760	burned soil	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
FOODON:00001223	sausage (dried, fermented)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002042	surface water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		1.0
ENVO:02000039	synovial fluid material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002176	contaminated sludge	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:02000041	lymph material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00001995	rock	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		4.0
ENVO:00002194	oil field production water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		1.0
ENVO:06105278	silty clay loam	True	False	False	2	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:00005790	red soil	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:00002032	obsolete organism-associated habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001878	frozen dairy dessert	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:03510033	luminescent paint	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:03000120	subglacial lake	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000462	masonry cement	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00000911		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002145	chromate contaminated soil	True	False	False	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
ENVO:03000071	first year ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False		
ENVO:00000402	mud volcano	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True		12.0
ENVO:00000043	wetland area	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:03500020	non-lead solder	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002278		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000463	harbour	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		10.0
ENVO:01000598	freshwater spring	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000020	estuarine biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		1.0
ENVO:00002105		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000194	scree	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002072		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001171	cruciferous inflorescence food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002025	obsolete high temperature habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001031	gorgonzola cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002319		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002152	biofilter	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000296	rice field	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		4.0
CHEBI:22695	base	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		5.0
ENVO:06105016	foamed plastic	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002129	anaerobic sludge	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		7.0
FOODON:00001288	cantaloupe fruit food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01000059	sea grass bed	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:01000886	area of developed space with high usage intensity	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000001	bedding-plane cave	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:06105276	sandy clay loam	True	False	False	2	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:01000134	hydrothermal fluid	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		
ENVO:01001920		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002286		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005738	foamy environmental material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:00002203	inorganically enriched sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:01001842	momentum transfer process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000313	anthropogenic environment	True	False	False	0	5	False	False	True	False	False	False	False	False	False	False	False	False	False	True		1.0
ENVO:01000173	anoxic water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		
ENVO:00005746	savanna soil	True	False	True	2	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		
ENVO:02000126	wood ash	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001907		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002153	compost biofilter	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02000040	mucus material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00001173	plant seed food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
PATO:0001306	decreased temperature	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:02000030	chyle material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:03302001	animal-derived food	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
FOODON:00001114	zebra dairy food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
ENVO:01001891	alum spring	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000381	massif	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002192	poultry litter	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:01001893	salt spring	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03000075	shuga	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False		
FOODON:00001045	ice cream food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		
