curie	label	envo_native	obsolete	EnvBroadScaleSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_biosamples_count	ncbi_bioporjects_count
ENVO:00005778	tropical soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
ENVO:01000371	agricultural waste material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:0000475		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000491	subsequent stream	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
PATO:0045092	east	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000483		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000250	subpolar coniferous forest biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	True	31.0	7.0
ENVO:01001841	volcanic soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		20.0
ENVO:01001810	mediterranean grassland	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		2.0
BFO:0000015	process	False	False	False	0	39	False	False	False	False	False	False	False	False	False	False	False	False	False	False		62.0
ENVO:0010001	anthropogenic environmental material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		2.0
PATO:0000386	hard	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000886	area of developed space with high usage intensity	True	False	False	4	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002302		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001346	erosion	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000469		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002317		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:031		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001494	moonmoon	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002298		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000076	mine	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	False	False	True		18.0
ENVO:01000027	marine abyssal zone biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:01001012	lithometeor	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000635	planetary landmass	True	False	False	0	16	False	True	False	False	False	False	False	False	False	False	False	False	False	False		27.0
ENVO:00005786	upland soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		2.0
ENVO:0000461		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000387	tropical deciduous broadleaf forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000579	television set	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		32.0
ENVO:02500011	afforestation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000239	pocasin	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001305	vegetated area	True	False	False	1	14	False	True	False	False	False	False	False	False	False	False	False	False	False	False		6.0
NCBITaxon:2	Bacteria	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		41.0
ENVO:00000134	permafrost	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	True		21.0
ENVO:01001171	conservation-focused active ecosystem management process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000189	temperate savanna biome	True	False	True	4	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	4.0	
ENVO:03501258	chicken house	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	True	False	False		1.0
ENVO:01001470	observatory system	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000533		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001809	subtropical grassland	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001005	lunar rainbow	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01024		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000515		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000816	area of deciduous forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000887	large river biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:01000040	oceanic benthopelagic zone biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:00000176	elevated landform	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000610	motor	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001442	agriculture	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		5.0
ENVO:00002169	coal mine	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	False	False	False		4.0
ENVO:00002179	intertidal sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:00000485	sea shore	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00005784	spruce forest soil	True	False	False	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		2.0
ENVO:00005783	leafy wood soil	True	False	False	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		4.0
ENVO:01000123	marine sponge reef biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:00000392	ice tongue	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000104	undersea feature	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		29.0
ENVO:01000417	house	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	True	False	False		1.0
ENVO:01000127	marine cold seep biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:00000427	meander	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001018	hypereutrophic water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		1.0
ENVO:03000127	acid rainfall	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000250	medial moraine	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001801	subtropical dry broadleaf forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000987	market	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000084	mountain pass	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000393	tropical lower montane forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000544		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000412	tidal watercourse	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:048		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:011		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002245	gypsisol	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
ENVO:00000255	flood plain	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True		7.0
ENVO:01000041	neritic sea surface microlayer biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:03501295	processing plant	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	True	False	False		1.0
ENVO:00002283		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001303	environmental role	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		7.0
ENVO:00000383	stream bed	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00005801	rhizosphere	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	True		205.0
ENVO:00000440	rock shelter	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02500001	desertification	True	False	False	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		60.0
ENVO:00000494	insequent stream	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
PATO:0000057	occurrence	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002256	regosol	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
PATO:0001456	anaerobic	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		8.0
ENVO:01001474	astronomical observatory system	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000634	volcanic eruption	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000085	alpine glacier	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001484	fire whirl	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000893	area of woody wetland	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:01036		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
BFO:0000029	site	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		63.0
ENVO:00002138	beach sand	True	False	False	0	0	False	True	False	False	False	False	True	False	False	False	False	False	False	False		2.0
ENVO:02000001	textile	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:032		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:03420108	sugar	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		4.0
ENVO:01000752	area of barren land	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002170	compost	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		30.0
ENVO:0000516		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000246	village biome	True	False	True	0	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000454	turlough	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03501290	supermarket	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	True	False	False		1.0
ENVO:00002238	durisol	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
ENVO:00000458	valley glacier	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000018	gravel	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		6.0
UBERON:0000922	embryo	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000504	container of an intermittent pond	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002199	sandy beach	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000039	fjord	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000111	forested area	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		237.0
ENVO:00000497	rincon	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005755	field soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		16.0
ENVO:0000508		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000548		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000522		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000484	polynya	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000629	climate change	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000062	populated place	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00002221	shop	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	True	False	False		2.0
ENVO:01001042	sterile water environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000133	glacier	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True		35.0
ENVO:01000312	culturing environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000348	grain of rocky sand	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000208	mediterranean woodland biome	True	False	True	5	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False		6.0
PATO:0000610	open	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001804	subtropical forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:0000472		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001510	material congelation process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000848	flower strip	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		24.0
ENVO:01000830	water-based rainfall	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		9.0
ENVO:00002216	obsolete plant food product	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000447	marine biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	True		2.0
ENVO:0000526		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000389	intermittent wetland	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03500005	anthropogenic litter	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		13.0
ENVO:00000400	cinder cone	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001482	tornado	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000710	flood	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000004	concentration basin mediterranean sea biome	True	False	False	2	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:00005797	lake bottom mud	True	False	False	0	0	False	True	False	False	False	False	True	False	False	False	False	False	False	False		2.0
ENVO:0000492		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000169	canyon	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:024		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000192	tropical grassland biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000499	trough	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000892	small freshwater lake biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:01001243	forest ecosystem	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	True		3.0
ENVO:01000802	planetary moon	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002233	albeluvisol	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		2.0
ENVO:01000038	oceanic abyssopelagic zone biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:01018		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:06105274	sandy loam	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		3.0
ENVO:0000486		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000002	anthropogenic geographic feature	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000465	natural harbor	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001230	tropical marginal sea biome	True	False	False	1	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:01000238	polar	True	False	False	0	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001248	animal husbandry	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002279		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000348	maize field	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		14.0
ENVO:00000875	obsolete Temperate coniferous forest biome	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000235	carr	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002411		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000448	hydroelectric reservoir	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	False	False	False		2.0
ENVO:00000424	lake island	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000564		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000871	puddle of water	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002328		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000392	tropical upper montane forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000327	speleothem	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001466	UNEP-WCMC class 6 mountain	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000443	flood control reservoir	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	False	False	False		1.0
ENVO:00002267	industrial waste material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		2.0
ENVO:00000016	sea	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000545		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000326	sea cave	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
PATO:0001162	increased concentration	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000218	xeric shrubland biome	True	False	True	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000047	mediterranean sea biome	True	False	False	2	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:00000055	saline evaporation pond	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005803	animal habitation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		140.0
ENVO:01000408	environmental zone	True	False	False	0	14	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000323	live cave	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000550		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000640	planetary mantle	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002250	plinthosol	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
PATO:0000586	increased size	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000406	mid-ocean ridge	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000322	volcanic cave	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000313	anthropogenic environment	True	False	False	0	5	False	False	True	False	False	False	False	False	False	False	False	False	False	True		
ENVO:01001492	satellite imaging	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002273	fluvisol	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		1.0
ENVO:00002020	obsolete extreme habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02500036	environmental pollution	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000889	area of lichen-dominated vegetation	True	False	False	2	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000426	ocean floor	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000222	subtropical woodland biome	True	False	True	3	1	False	True	True	True	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000505	underground irrigation canal	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000337	obsolete orange juice	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000161	banana plantation	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000027	spring	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		8.0
ENVO:01000226	subtropical moist broadleaf forest biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001480	domestic building	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	True	True	False	False		
ENVO:01001162	IUCN strict nature reserve	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000492	resequent stream	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002281		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
CHEBI:35195	surfactant	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001806	tropical grassland	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:02000122	peat drainage	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000012	hydrographic feature	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:009		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000460		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:0000463		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:03600018	organic horizon	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:01000340	alpine	True	False	False	0	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False		6.0
ENVO:0000574		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002219	obsolete cheese starter culture	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000641	planetary core	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
PATO:0001472	decreased depth	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002144	cave wall	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002186	contaminated water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		1.0
ENVO:00000321	joint-plane cave	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000029	marine reef biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
ENVO:00002308		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:09200012	temperature of soil	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		25.0
ENVO:01001802	subtropical moist broadleaf forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000500		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000052	marine white smoker biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False		
PATO:0000033	concentration of	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:00000495	tributary	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000385	temperate deciduous broadleaf forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		4.0
PCO:0000029	multi-species collection of organisms	False	False	False	0	39	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000319	low tide zone	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000335	understory	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		5.0
ENVO:01000201	subtropical broadleaf forest biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000501	submerged bed	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		61.0
ENVO:00000107	heath	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00003096	tap water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False		1.0
ENVO:01000430	broadleaf forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False		11.0
ENVO:00000364	national wildlife refuge	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001493	satellite imaging of a planet	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002003	fecal material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False		1.0
ENVO:00002314		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000335	polygonal karst	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002241	leptosol	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False		2.0
ENVO:00000434	outwash fan	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000528		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001021	humic lake	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False		2.0
